movie_id,primary_title,runtime_minutes,genres,averagerating,numvotes
tt6901904,L'uomo che non cambiò la storia,77.0,"Documentary,History,War",7.6,7
tt6910380,My Name Is Myeisha,82.0,Drama,7.5,37
tt6920930,My Sex Robot,,Documentary,4.6,91
tt6922138,British Winters,108.0,Drama,9.2,17
tt6925132,Lavakusa,,Romance,5.4,5
tt6925204,Genius,,Drama,5.4,14
tt6936264,Prioni,103.0,"Horror,Sci-Fi",6.2,6
tt6943606,Revenge is Best Served,,Horror,8.0,9
tt6947800,Skull,107.0,"Action,Mystery,Romance",6.9,93
tt6954970,Nureyev: An Orgy Of One,115.0,Documentary,8.2,6
tt6955130,Heung-boo: The Revolutionist,105.0,History,6.1,41
tt6982394,A Descent to Grace,78.0,Crime,7.9,8
tt6983064,Kompani Hansteen,119.0,"Adventure,Fantasy,War",6.7,6
tt6998228,About Us,70.0,Drama,5.9,99
tt7004152,Pet Names,75.0,Drama,7.0,88
tt7008774,Bridge in Clouds,,Horror,4.5,6
tt7012864,Lowlife,96.0,"Comedy,Crime,Drama",6.3,1490
tt7021436,Ava,88.0,Drama,7.3,17
tt7024660,Good Morning Pakistan,120.0,"Comedy,Mystery,Romance",8.1,26
tt7026270,Summertime,124.0,Drama,8.1,28
tt7027278,Kedarnath,116.0,"Drama,Romance",6.0,4189
tt7030048,Vilakkumaram,,Drama,5.2,22
tt7056470,69 Minutes of 86 Days,70.0,Documentary,6.8,33
tt7063474,Charlie's Letters,90.0,"Drama,War",7.9,10
tt7076838,Adam,72.0,Drama,5.6,57
tt7089878,Liz and the Blue Bird,90.0,"Animation,Drama,Fantasy",7.2,503
tt7093188,Darkside Stories,50.0,"Horror,Thriller",8.2,24
tt7108862,M.I.A. A Greater Evil,86.0,"Drama,Horror,Mystery",3.7,145
tt7112166,DC Super Heroes vs. Eagle Talon,105.0,"Animation,Comedy",5.4,31
tt7122516,The Fearless One,105.0,"Action,Thriller",7.5,13
tt7134214,"Dhaulagiri, ascenso a la montaña blanca",70.0,Documentary,7.5,16
tt7142712,"Grüner wird's nicht, sagte der Gärtner und flog davon",116.0,"Adventure,Comedy,Drama",7.1,114
tt7149066,The Sonata,90.0,"Mystery,Thriller",6.5,39
tt7158582,The Reports on Sarah and Saleem,127.0,"Crime,Drama,Mystery",7.4,439
tt7158686,You Shall Not Sleep,106.0,"Horror,Mystery,Thriller",5.1,873
tt7164084,Unintended,92.0,"Drama,Thriller",6.9,11
tt7166214,Bobby,142.0,"Comedy,Romance",6.8,185
tt7185492,Jian jun da ye,133.0,"Action,Drama,History",3.7,423
tt7198146,We Are Throwers,58.0,Documentary,8.0,5
tt7205630,I Feel Good,103.0,"Comedy,Drama",6.0,601
tt7208564,Blood Fest,92.0,"Comedy,Horror",5.3,2972
tt7211010,War Dog: A Soldier's Best Friend,70.0,Documentary,7.6,144
tt7217128,Bécassine!,102.0,"Adventure,Comedy,Family",5.7,176
tt7223050,The Brink,101.0,"Action,Crime,Thriller",5.6,398
tt7225716,Play This,110.0,Drama,4.0,15
tt7228676,How Funny,138.0,"Comedy,Drama",4.1,9
tt7239688,Complicity,116.0,Drama,7.3,28
tt7254768,Whatever Happens Next,97.0,Drama,7.0,36
tt7256866,Father of the Year,94.0,Comedy,5.2,7728
tt7259100,Chyornaya voda,113.0,"Drama,Horror",5.1,160
tt7262052,Soldiers. Story from Ferentari,119.0,Drama,6.6,299
tt7269624,Qissa Qismat Ka,74.0,"Drama,Thriller",7.0,7
tt7274816,Ashley,103.0,Thriller,3.7,7
tt7275980,Mushino,80.0,"Adventure,Sci-Fi",5.1,28
tt7277330,Pinky Promise,104.0,"Comedy,Drama",8.6,5
tt7290740,Unrest,45.0,Drama,6.3,40
tt7293844,Los Corroboradores,70.0,,7.2,26
tt7293920,The Fare,82.0,"Mystery,Romance,Thriller",6.8,20
tt7298028,Death of Love,,"Drama,Romance",9.1,28
tt7305634,Mr. Jholay,,"Drama,Romance",7.9,35
tt7313218,Strange Colours,85.0,Drama,6.7,87
tt7315526,Devil's Tree: Rooted Evil,76.0,"Horror,Thriller",4.9,1466
tt7315648,OJ: Guilty in Vegas,100.0,Documentary,6.0,27
tt7316206,La Paisana Jacinta: En Búsqueda de Wasaberto,,Comedy,5.9,35
tt7323332,Listener,111.0,Drama,6.0,195
tt7341988,Pepa,88.0,"Comedy,Drama",4.8,32
tt7342204,I Can Speak,119.0,"Comedy,Drama",7.4,1105
tt7345928,The War of Loong,112.0,"Action,History,War",6.5,57
tt7361790,A Mysterious Robber,83.0,Thriller,4.9,13
tt7363356,Conventional Sins,70.0,Documentary,7.2,10
tt7370188,Nikka Zaildar 2,150.0,"Comedy,Drama,Romance",6.9,310
tt7374968,Likemeback,80.0,Drama,6.8,43
tt7375556,The Sinking City: Capsule Odyssey,100.0,Comedy,5.4,115
tt7382572,Tiro libero,93.0,Drama,6.4,44
tt7385518,Bad Poetry Tokyo,119.0,"Crime,Drama,Family",7.4,18
tt7385580,Schopenhauer schizophrenia,67.0,Drama,8.5,14
tt7388694,La manzana de Eva,90.0,Documentary,6.5,24
tt7389918,Farewell Yellow Sea,90.0,Documentary,7.3,6
tt7390044,After My Death,131.0,Drama,6.4,69
tt7390380,I Hate New York,75.0,Documentary,7.0,54
tt7399124,Illusions,92.0,"Mystery,Sci-Fi,Thriller",7.1,410
tt7403574,The Princess and the Dragon,75.0,Animation,5.1,81
tt7404894,Scott & Crowley: A Comic Book Adventure,90.0,"Adventure,Comedy",6.7,9
tt7407950,Easter Island: Mysteries of a Lost World,90.0,Documentary,6.9,19
tt7411202,Electric Angel,74.0,Fantasy,8.8,10
tt7412738,Nanu Ki Jaanu,133.0,"Comedy,Drama,Horror",6.3,793
tt7416102,Be Prepared,90.0,Thriller,5.2,50
tt7418296,Eo-lin hyeong-soo 2,95.0,Drama,6.1,7
tt7419468,"Zabawa, zabawa",88.0,Drama,6.3,236
tt7421764,Star Wars: Rise of the First Order,87.0,"Action,Drama",5.4,7
tt7424410,Blezi,,"Comedy,Romance",4.2,103
tt7429318,By My Side,,"Comedy,Drama,Romance",7.1,46
tt7429708,Pig,104.0,"Comedy,Crime,Drama",6.2,867
tt7433980,Last Night,104.0,Drama,6.8,110
tt7436642,The Last Note,117.0,"Drama,War",7.7,1842
tt7446940,Codelli,85.0,Biography,4.3,6
tt7451284,Batman Ninja,85.0,"Action,Animation",5.6,13943
tt7457108,Los Oriyinales,94.0,Comedy,5.1,51
tt7460834,"With Love, Delhi!",97.0,Thriller,7.9,26
tt7461982,Ntou apo pantou,,,8.5,6
tt7467324,Rust,100.0,Drama,6.6,377
tt7469978,Ah Boys to Men 4,135.0,"Action,Comedy",5.2,151
tt7470398,"Kokoschka, Oeuvre-Vie",91.0,"Biography,Documentary",8.0,5
tt7475708,NASA Presents: AMS - The Fight for Flight,63.0,Documentary,7.2,22
tt7484546,Train de vies ou les voyages d'Angélique,76.0,Drama,5.6,9
tt7520478,Salam Bar Eshgh,,"Crime,Drama",3.6,13
tt7521000,Word is Bond,87.0,"Documentary,Music",6.4,75
tt7521846,Badder Ben: The Final Chapter,85.0,Horror,4.3,289
tt7524472,SLAM: Voz de levante,105.0,Documentary,6.8,8
tt7526316,Black Mirror,91.0,Horror,6.9,23
tt7526492,Rezo,62.0,"Animation,Biography,Comedy",8.2,93
tt7533152,The Boy Who Harnessed the Wind,113.0,Drama,7.6,10725
tt7533756,Louis & Luca - Mission to the Moon,80.0,"Animation,Family",7.0,200
tt7541970,From Shock to Awe,87.0,"Documentary,War",9.7,6
tt7542576,All About Nina,97.0,"Comedy,Drama",5.8,1054
tt7542928,The Unicorn,92.0,Documentary,7.4,12
tt7553526,Away Days,69.0,Sport,8.3,13
tt7558166,Trickster,,"Horror,Thriller",5.6,85
tt7569402,"Dreams, Washed Out",118.0,"Drama,Mystery,Romance",9.0,7
tt7572744,Surat Cinta untuk Starla the Movie,90.0,Drama,7.3,340
tt7575400,Zombie World 2,83.0,"Comedy,Horror",2.7,55
tt7592540,Living with Giants,78.0,Documentary,8.3,7
tt7600780,Truth and Lies: Watergate,90.0,Documentary,7.5,8
tt7603154,Baltimore Boys,,Documentary,8.3,14
tt7604636,The End,106.0,"Drama,Fantasy,Thriller",5.9,14
tt7606796,Barley Fields on the Other Side of the Mountain,88.0,Drama,7.8,33
tt7606826,Office #thebrightesthorrorfilm,99.0,Horror,5.8,6
tt7610008,Secret Ingredient,104.0,"Comedy,Drama",8.0,921
tt7620732,"Zanane Venusi, Mardane Merikhi",97.0,Comedy,3.6,37
tt7628458,Hadi Be Oglum,112.0,Drama,7.2,2218
tt7631320,Aura,82.0,Horror,3.6,168
tt7632870,Game of Ayodhya,148.0,"Documentary,Drama",6.5,8
tt7639236,Hostel Days,148.0,"Drama,Musical",6.7,6
tt7674116,Ninja Cowboy Viking vs. the GadgetGents,91.0,"Action,Adventure,Comedy",8.9,14
tt7675596,Saki Achiga-hen episode of side-A,112.0,Drama,6.7,14
tt7686386,Radio Mary,77.0,"Mystery,Sci-Fi",5.0,72
tt7689964,RBG,98.0,"Biography,Documentary",7.5,8071
tt7690670,SuperFly,116.0,"Action,Crime,Thriller",5.0,4753
tt7693236,Nuvvu Thopu Raa,150.0,Drama,7.9,19
tt7708146,My Husband's Secret Wife,90.0,Thriller,5.4,138
tt7710836,My Unknown Soldier,79.0,Documentary,6.6,7
tt7730492,Una festa esagerata,90.0,Comedy,5.8,116
tt7748852,A Long Way Home,73.0,Documentary,8.3,20
tt7752880,Satu Hari Nanti,122.0,Drama,6.1,38
tt7762194,Clownfish,83.0,"Drama,Romance",1.0,67
tt7766166,Como si fuera la primera vez,,Comedy,5.7,7
tt7770192,Krishnarjuna Yudham,156.0,"Action,Drama",5.7,725
tt7770232,Oru Pennu Kaanal Kadha,,"Comedy,Drama,Romance",7.7,45
tt7783776,2 Countries,159.0,Comedy,6.2,29
tt7791218,Klases susitikimas. Berniukai sugrizta!,96.0,Comedy,6.4,464
tt7794400,Cirque du Soleil: O,93.0,Fantasy,8.3,36
tt7802246,The Last Tree,100.0,Drama,8.2,38
tt7809214,Misfit,90.0,Horror,4.3,26
tt7817234,The Stream,80.0,Horror,3.1,17
tt7820502,Where Has the Time Gone?,112.0,Drama,5.8,38
tt7822320,Ek Je Chhilo Raja,147.0,Drama,7.2,388
tt7827728,The Salzburg Story,,"Drama,Romance",6.0,9
tt7848100,Chitthi,102.0,Comedy,7.6,26
tt7852572,Making Good Men,,Documentary,9.0,5
tt7858220,Approach,89.0,Drama,7.2,12
tt7868256,Saili,140.0,"Drama,Romance",8.8,13
tt7882250,Jusqu'ici tout va bien,90.0,Comedy,6.2,83
tt7891828,12-12-1950,129.0,Comedy,6.4,7
tt7894140,Avarkkoppam,130.0,Family,8.4,5
tt7895368,Break Through the Snare,,,9.0,7
tt7921282,Sarikamis Cocuklari,97.0,"Drama,History",7.1,80
tt7928214,Pour vivre ici,90.0,Drama,6.3,56
tt7929502,Azzurro,90.0,Romance,7.2,5
tt7948406,Intelligent Lives,70.0,Documentary,9.1,12
tt7955106,Allahyar and the Legend of Markhor,90.0,"Adventure,Animation,Family",8.0,283
tt7958740,The Last Resort,70.0,"Documentary,History",7.5,87
tt7963218,Atlantic Rim: Resurrection,86.0,"Action,Adventure,Sci-Fi",1.7,597
tt7971756,Inspector Gullu,,Action,7.2,27
tt7972100,Mathangi,,Mystery,5.6,7
tt7976486,Sin Island,106.0,Thriller,7.0,85
tt7976502,Pari,150.0,Horror,4.4,112
tt7977310,The Gospel of Eureka,75.0,"Documentary,Music",6.6,42
tt7984730,Spiele mit Bart: The Movie feat. Night Trap,119.0,Comedy,8.8,203
tt7989520,The Branded: Initiation,99.0,"Drama,Horror,Thriller",8.4,5
tt8001954,Churikatte,,"Action,Crime,Thriller",6.8,10
tt8019076,"Yes, No, Goodbye",69.0,Documentary,6.1,8
tt8026954,Robin Hood Complex,82.0,Documentary,7.5,19
tt8041618,Piripkura,81.0,Documentary,8.1,46
tt8045100,One Summer When You Went Away,105.0,Drama,8.5,6
tt8058904,Yao,103.0,"Comedy,Drama",5.9,126
tt8064342,Halef,104.0,Drama,5.5,106
tt8071724,Hugland,75.0,Documentary,7.0,5
tt8076344,Penguin Highway,118.0,"Adventure,Animation,Family",7.3,579
tt8096198,Noah Wise,84.0,"Comedy,Drama",8.7,15
tt8103460,Kdyz draka boli hlava,,"Comedy,Family,Fantasy",3.1,16
tt8106590,Home + Away,,Documentary,9.0,9
tt8108194,Salaam Zindagi,120.0,Drama,7.3,6
tt8108198,Andhadhun,139.0,"Crime,Thriller",8.5,43409
tt8108208,Why Cheat India,121.0,"Crime,Drama",6.2,1420
tt8108212,Rachayitha,122.0,Romance,7.1,46
tt8110450,Siren,,Horror,4.2,5
tt8110590,Waves: L'altro volto della musica italiana,53.0,"Documentary,Music",7.9,7
tt8128672,Memento Mori,72.0,Horror,5.5,89
tt8129312,Diary of a Demon,120.0,Horror,4.2,6
tt8129666,Dance or Die,54.0,Documentary,8.6,8
tt8142462,The Man who Shot Tutankhamun,60.0,Documentary,6.6,17
tt8144954,Giants and the Morning After,88.0,Documentary,7.3,38
tt8171974,La lutte des classes,103.0,"Comedy,Drama",6.2,180
tt8196200,Charm City,108.0,Documentary,7.9,66
tt8209632,Nice to Meet You,99.0,"Drama,Romance",5.5,24
tt8220332,La boda de mi mejor amigo,109.0,Comedy,3.8,295
tt8236398,In Search of Greatness,77.0,Documentary,6.3,144
tt8260954,La Directiva,,Documentary,5.9,17
tt8269378,The Gentle Indifference of the World,100.0,Drama,6.7,176
tt8286436,Unas Preguntas,237.0,Documentary,7.3,7
tt8294696,An American Hate Crime,92.0,Drama,9.2,22
tt8320168,Dvoe,94.0,Drama,8.0,6
tt8322828,Road to the Moon,96.0,Drama,6.0,193
tt8346446,Los silencios,88.0,Drama,6.9,183
tt8356200,Holy Tour,,"Documentary,Sport",6.9,14
tt8359842,It Must Be Heaven,97.0,Comedy,7.7,70
tt8383694,Queen of Spades: The Looking Glass,,Horror,6.1,24
tt8387376,Chandragiri,142.0,Drama,5.1,10
tt8396232,Bhayanakam,105.0,"Drama,Thriller",6.6,12
tt8396486,Could You Kill,100.0,Drama,7.5,11
tt8401098,4 years in 10 minutes,63.0,Documentary,7.8,13
tt8420672,War Raiders,71.0,Action,2.4,70
tt8423080,Rams,74.0,Documentary,8.1,81
tt8426644,Who killed the Neanderthal?,52.0,Documentary,7.9,10
tt8430866,Hanuman vs. Mahiravana,91.0,Animation,8.1,68
tt8475490,China Love,86.0,Documentary,8.5,19
tt8503170,Mute Date,81.0,"Comedy,Sci-Fi",6.6,23
tt8503240,The Seventh Page,168.0,"Action,Adventure,Fantasy",7.6,11
tt8508676,Swansea Love Story,,Documentary,7.3,7
tt8510324,Good Game: The Beginning,,"Comedy,Drama,Sport",5.6,975
tt8526530,Eyes In The Hills,70.0,Thriller,2.3,29
tt8539876,Faraway Land,78.0,Documentary,9.5,6
tt8550652,The Insufferable Groo,98.0,Documentary,6.7,45
tt8556014,The Brasch Family,90.0,Documentary,7.9,25
tt8558596,Horror and Hamsters,82.0,"Comedy,Horror",4.8,88
tt8569390,Farewell to the Night,104.0,Drama,6.3,168
tt8579840,Til Ex Do Us Part,89.0,Thriller,5.5,27
tt8580948,Chavismo: la peste del siglo XXI,93.0,Documentary,8.8,33
tt8587122,Secrets in the Hot Spring,120.0,"Comedy,Horror",6.0,278
tt8593814,The Boys Are Back - Bandstand: The Broadway Musical,130.0,Musical,9.3,50
tt8602902,Memory/Lies,94.0,Drama,7.8,5
tt8609374,2+2=22: The Alphabet,88.0,Documentary,5.1,30
tt8617648,Santet,85.0,Horror,3.8,163
tt8653640,An Ideal Husband,,Comedy,8.3,13
tt8660466,Bus stop lovers adda,,Comedy,5.9,8
tt8679160,The Advocates,87.0,Documentary,6.7,30
tt8682630,Great great great great great great great great great great great great movie,247.0,Drama,8.9,23
tt8682932,My Polish Honeymoon,88.0,Comedy,5.8,5
tt8684786,Producer,,"Adventure,Comedy,Crime",5.5,22
tt8698560,DOA (Doyok-Otoy-Ali Oncom): Cari Jodoh,83.0,Comedy,6.5,44
tt8705364,Screwed Up Christmas,,"Comedy,Family",8.5,6
tt8714366,The Book of the Sea,85.0,Documentary,7.3,15
tt8718066,Lock-On Love,95.0,Romance,7.2,20
tt8722030,Hush Little Baby Welcome To The Family,55.0,Horror,1.7,28
tt8756098,The Corporate Coup D'Etat,80.0,"Documentary,News",7.2,26
tt8763008,Kiss & Tell,88.0,"Comedy,Drama",5.7,254
tt8769370,Snuff Tape Anthology,95.0,Horror,5.6,5
tt8793222,This Business of Autism,102.0,Documentary,9.0,6
tt8814978,Zen in the Ice Rift,87.0,Drama,6.3,22
tt8820198,Waiting for the Punchline,76.0,Documentary,8.4,16
tt8828434,M,105.0,Documentary,7.7,72
tt8835552,Exes Baggage,104.0,"Drama,Romance",7.0,143
tt8837044,O Candidato Honesto 2,104.0,Comedy,5.1,152
tt8842320,Raghu Rai: An Unframed Portrait,55.0,Documentary,6.5,19
tt8852242,Marriage Palace,135.0,Comedy,7.3,45
tt8857350,Falling,93.0,Drama,6.8,12
tt8883524,Bloodline,95.0,Horror,6.9,48
tt8886288,Sobre Tudo Sobre Nada,87.0,Documentary,6.8,9
tt8903540,Forget Me Not,,Documentary,8.2,5
tt8933330,Bhaagte Raho,,Comedy,3.7,12
tt8976472,Never Again,69.0,"Documentary,Music",6.6,27
tt8977440,Opposite The Opposite Blood,95.0,Action,2.3,25
tt8996488,El xoc,61.0,Documentary,7.8,5
tt8997034,Kleine Germanen - Eine Kindheit in der rechten Szene,85.0,"Animation,Documentary,Drama",5.2,38
tt9001652,Crystal City,89.0,Documentary,9.2,8
tt9015764,Itoshi no Irene,137.0,Romance,6.7,32
tt9024664,Me Shivaji Park,,Crime,7.1,41
tt9025292,Conversazioni atomiche,84.0,Documentary,8.4,5
tt9053030,Meltem,87.0,Drama,7.2,17
tt9061192,Problemo,89.0,"Mystery,Thriller",7.5,8
tt9080630,Girl/Girl Scene,122.0,"Comedy,Drama,Romance",2.1,112
tt9088588,Salvador Dalí: In Search of Immortality,110.0,Documentary,7.3,40
tt9094980,Water Lilies of Monet - The Magic of Water and Light,,Documentary,7.0,45
tt9114436,You Are My Friend,77.0,Documentary,6.7,37
tt9115662,Monsieur,97.0,Documentary,6.4,12
tt9118870,Ente Ummante Peru,131.0,Drama,6.7,504
tt9130246,Naal,117.0,Drama,8.6,558
tt9139040,Seau,,"Documentary,Sport",7.9,46
tt9141128,The Donkey King,85.0,"Animation,Comedy,Family",7.1,295
tt9154776,Dark Sister,96.0,"Horror,Mystery,Thriller",3.0,30
tt9159000,Mate,92.0,"Drama,Romance",6.5,12
tt9190740,Bhajjo Veero Ve,125.0,"Comedy,Drama,Romance",8.3,39
tt9204352,Porndemic,92.0,"Documentary,Drama,Mystery",6.4,201
tt9233172,How Big Is the Galaxy?,72.0,"Animation,Documentary",8.1,8
tt9249222,Mama Mama Jagoan,94.0,"Comedy,Drama",9.0,5
tt9310460,Coconut the Little Dragon 2 Into the Jungle,,"Adventure,Animation,Comedy",5.9,43
tt9353436,Mike Wallace Is Here,,Documentary,7.6,36
tt9356320,Second Star on the Right,83.0,Comedy,7.3,6
tt9358044,Hail Satan?,95.0,Documentary,6.8,628
tt9358256,Shooting the Mafia,94.0,"Biography,Documentary",7.3,79
tt9359942,Calcutta. Tutti in piedi,91.0,"Documentary,Music",7.2,5
tt9363366,Curtains (Live),,"Comedy,Drama",8.7,7
tt9447768,Tawme iskole,114.0,"Drama,Family",7.1,7
tt9450542,Babushka lyogkogo povedeniya 2,86.0,Comedy,4.0,99
tt9529752,Makuko,108.0,"Family,Sci-Fi",1.7,20
tt9562694,Alien Warfare,88.0,"Action,Sci-Fi",2.6,1509
tt9567548,Horror Noire: A History of Black Horror,83.0,Documentary,7.8,327
tt9593792,Ghost Wife,,Horror,6.1,39
tt9644084,Der Atem,95.0,Documentary,5.2,5
tt9648942,Dilan 1991,121.0,Drama,6.7,403
tt9657946,Homing,90.0,Drama,6.0,16
tt9659470,Night,65.0,Horror,4.5,456
tt9703880,"Helmut Berger, meine Mutter und ich",82.0,Documentary,7.5,23
tt9723084,Anderswo. Allein in Afrika,103.0,"Adventure,Documentary",6.7,35
tt9726638,Monkey King: The Volcano,90.0,"Action,Adventure,Comedy",6.0,6
tt9762928,Survivorz,,Horror,5.9,15
tt9800694,Meteler,95.0,"Action,War",5.4,7
tt9827784,Farewell Song,116.0,"Music,Romance",7.7,6
tt9833362,Holly Near: Singing For Our Lives,63.0,Documentary,8.4,7
tt9838372,The Lady Improper,108.0,Drama,5.7,46
tt9845012,Slucaj Makavejev ili Proces u bioskopskoj sali,74.0,Documentary,8.0,10
tt9865446,Siege,16.0,"Sci-Fi,Thriller",8.5,32
tt0066787,One Day Before the Rainy Season,114.0,"Biography,Drama",7.2,43
tt0844699,Ivan Mosjoukine ou L'enfant du carnaval,67.0,Documentary,9.0,5
tt0844915,Pox,100.0,"Comedy,Sci-Fi",7.5,56
tt0847735,Fun in the Army,,Comedy,4.5,15
tt0879870,Eat Pray Love,133.0,"Drama,Romance",5.8,77709
tt0892318,Letters to Juliet,105.0,"Adventure,Comedy,Drama",6.6,86137
tt0959329,Nine Dead,98.0,"Crime,Drama,Horror",5.5,11358
tt0960067,Heart of Now,90.0,Drama,6.9,83
tt0988655,A Flat,103.0,"Drama,Horror,Romance",4.7,185
tt10011448,Linda Ronstadt: The Sound of My Voice,,Documentary,9.4,7
tt10016532,Ispade Rajavum Idhaya Raniyum,141.0,"Drama,Romance",6.1,152
tt10066162,Song of Youth,,Drama,6.5,88
tt10078894,Deadly Playthings,,Horror,2.3,30
tt10122038,Chambal,112.0,Drama,7.6,78
tt1015471,The Sisterhood of Night,104.0,"Drama,Mystery,Thriller",6.2,1888
tt10179072,The Massacre That Shook The Empire,60.0,Documentary,6.1,10
tt10204316,Through the Ashes,95.0,"Action,Adventure,Sci-Fi",7.6,5
tt1020982,Odd Brodsky,93.0,Comedy,6.6,147
tt10262346,Pitkä Perjantai,114.0,Comedy,6.3,7
tt10308686,Calum Von Moger: Unbroken,95.0,Documentary,9.3,15
tt10312668,Tell No One,121.0,Documentary,8.9,2111
tt10338308,The Creative Brain,,Documentary,7.0,74
tt1053835,Dreams Awake,110.0,Drama,6.2,348
tt1071783,The Dead Sleep,94.0,"Drama,Thriller",4.7,64
tt1071872,Blood River,93.0,Horror,7.1,33
tt1079964,Happiness Runs,88.0,Drama,5.0,576
tt1091212,The Wait,87.0,"Crime,Drama",6.5,338
tt1092634,Shanghai,105.0,"Crime,Drama,Mystery",6.4,8662
tt1111900,Voices Unbound: The Story of the Freedom Writers,90.0,Documentary,7.8,12
tt1127897,True Nature,92.0,Thriller,5.4,352
tt1137473,Playing Doctor,,Comedy,7.7,6
tt1183352,Ana y Bruno,96.0,"Adventure,Animation",6.7,415
tt1193626,Murder by Proxy: How America Went Postal,,Documentary,6.8,166
tt1201607,Harry Potter and the Deathly Hallows: Part 2,130.0,"Adventure,Drama,Fantasy",8.1,691835
tt1225703,No Greater Love,109.0,"Drama,Romance",6.0,453
tt1228705,Iron Man 2,124.0,"Action,Adventure,Sci-Fi",7.0,657690
tt1230120,Collide,,Action,5.5,12
tt1232775,Drones,98.0,Comedy,6.4,483
tt1232828,Mercy for Angels,91.0,"Action,Drama,Thriller",5.9,50
tt1235430,Heterosexuals,86.0,Comedy,6.3,31
tt1247673,The Abduction of Zack Butterfield,91.0,"Crime,Drama,Thriller",5.1,182
tt1274639,Breast Picture,86.0,"Comedy,Romance",5.5,137
tt1277373,Umizaru 3: The Last Message,,Drama,6.2,156
tt1279105,Ramaa: The Saviour,120.0,"Action,Adventure,Drama",4.1,127
tt1282100,Marrow,,Drama,6.7,9
tt1285240,In Their Sleep,84.0,"Horror,Thriller",5.6,1321
tt1294212,Shit Year,95.0,Drama,5.6,263
tt1296881,Overnight,95.0,"Comedy,Romance",5.2,576
tt1298655,The Wit of the Staircase: The Life and Work of Robert Jordan,,Documentary,8.5,6
tt1303680,The Ascent,,"Action,Drama,Thriller",3.8,200
tt1316033,Becoming Blond,78.0,Comedy,4.9,16
tt1329320,Burning in the Sun,82.0,Documentary,7.8,31
tt1332110,In the Woods,97.0,"Drama,Mystery,Romance",4.4,229
tt1338705,Who the F#ck Is Chip Seinfeld?,66.0,Comedy,2.6,41
tt1345444,Family Tree,97.0,Drama,6.7,173
tt1345505,The Pig Farm,90.0,Documentary,6.1,127
tt1345834,About Her Brother,126.0,Drama,7.1,547
tt1352380,Lullaby for Pi,98.0,Drama,6.7,740
tt1362518,Ain't in It for My Health: A Film About Levon Helm,83.0,"Biography,Documentary,Music",7.2,437
tt1363368,Foodland,90.0,"Comedy,Crime",6.9,27
tt1365483,Main Street,92.0,Drama,4.7,2397
tt1373403,American Weapon,100.0,"Horror,Thriller",2.4,148
tt1378811,When Soldiers Cry,120.0,"Action,War",2.4,246
tt1380190,Ricky Rapper and the Bicycle Thief,78.0,"Comedy,Family,Musical",5.2,240
tt1380995,Forged,77.0,"Action,Drama",5.1,208
tt1382720,Fuchsia the Mini-Witch,95.0,"Family,Fantasy",5.5,250
tt1383705,Hit List,90.0,"Comedy,Romance",5.1,660
tt1388369,Time Again,82.0,"Action,Adventure,Sci-Fi",5.3,74
tt1398028,Locked In,85.0,"Drama,Thriller",5.1,644
tt1400502,Egression,100.0,Drama,8.6,85
tt1408029,Krantiveer: The Revolution,,"Action,Crime,Drama",5.1,16
tt1410198,Klyuch salamandry,110.0,Action,4.6,313
tt1414353,American Mystic,81.0,Documentary,6.4,69
tt1417054,The Odd One Out,87.0,Drama,6.7,112
tt1419453,Blue Bus,95.0,Comedy,8.3,23
tt1423953,Liar Game: The Final Stage,133.0,"Drama,Thriller",7.3,839
tt1429445,Centre Place,100.0,Romance,6.2,95
tt1437354,Dear Alice,97.0,Drama,5.5,438
tt1438214,One Kine Day,100.0,Drama,5.0,102
tt1440161,A Little Bit of Heaven,106.0,"Comedy,Drama,Fantasy",6.3,26441
tt1450651,Glückliche Fügung,90.0,"Drama,Romance",5.5,74
tt1453262,The Maiden Danced to Death,100.0,Drama,6.3,111
tt1458408,Behind the Scenes of Total Hell: The Jamie Gunn Chronicles,97.0,Comedy,8.2,17
tt1458730,The Gentle Art of Making Friends,80.0,"Comedy,Crime",7.3,28
tt1460646,Red Herring,91.0,"Crime,Drama,Mystery",3.2,239
tt1483386,Forever Young,104.0,"Comedy,Drama,Family",7.2,676
tt1486652,Drug Related,75.0,"Action,Crime,Drama",5.0,5
tt1489889,Central Intelligence,107.0,"Action,Comedy,Crime",6.3,138872
tt1490753,Nexus,81.0,Thriller,6.8,72
tt1490785,I Saw the Light,123.0,"Biography,Drama,Music",5.8,5658
